序号,行政区划代码,模板填写行政区划名称,单位名称,组织机构编码,法人代表,联系人,联系电话,单位地址,单位类型,经济类型,所属行业,产业类别,自主创业情况,就业总人数,需求人数
3844,4311030834,冷水滩区黄阳司镇车站村,宋老三个体运输,931,宋老三,宋老三,13874771308,冷水滩区黄阳司镇车站村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3845,4311030834,冷水滩区黄阳司镇车站村,宋光华个体运输,932,宋光华,宋光华,13874771308,冷水滩区黄阳司镇车站村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3847,4311030834,冷水滩区黄阳司镇车站村,宋吉得个体远输,934,宋吉得,宋吉得,13085440591,冷水滩区黄阳司镇车站村,个体工商户,个体经营,其他,第三产业,其他,2,0
3848,4311030834,冷水滩区黄阳司镇车站村,宋耀平个体运输,935,宋耀平,宋耀平,13874771308,冷水滩区黄阳司镇车站村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3849,4311030834,冷水滩区黄阳司镇车站村,罗素梅卫生室,936,罗素梅,罗素梅,13874771958,冷水滩区黄阳司镇车站村,个体工商户,个体经营,其他,第三产业,其他,2,0
3853,4311030834,冷水滩区黄阳司镇车站村,罗伍生个体运输,940,罗伍生,罗伍生,13874771308,冷水滩区黄阳司镇车站村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3854,4311030834,冷水滩区黄阳司镇车站村,宋光东个体运输,941,宋光东,宋光东,13874771308,冷水滩区黄阳司镇车站村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3855,4311030834,冷水滩区黄阳司镇车站村,宋银桥鱼摊,942,宋银桥,宋银桥,13874771308,冷水滩区黄阳司镇车站村,个体工商户,个体经营,批发零售,第三产业,其他,2,0
3856,4311030834,冷水滩区黄阳司镇车站村,宋辉个体运输,943,宋辉,宋辉,13874771308,冷水滩区黄阳司镇车站村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3857,4311030834,冷水滩区黄阳司镇车站村,肖彩华个体运输,944,肖彩华,肖彩华,13874771308,冷水滩区黄阳司镇车站村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3860,4311030834,冷水滩区黄阳司镇车站村,陶年荀个体运输,947,陶年荀,陶年荀,13874771308,冷水滩区黄阳司镇车站村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3861,4311030834,冷水滩区黄阳司镇车站村,车站宋冬林砌屋,948,宋冬林,宋冬林,13974622476,冷水滩区黄阳司镇车站村,个体工商户,个体经营,其他,第三产业,其他,2,0
3862,4311030834,冷水滩区黄阳司镇车站村,车站宋新庚泥工,949,宋新庚,宋新庚,18797657968,冷水滩区黄阳司镇车站村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3863,4311030834,冷水滩区黄阳司镇车站村,车站宋小金碾米,950,宋小金,宋小金,13170748608,冷水滩区黄阳司镇车站村,个体工商户,个体经营,农林牧渔业,第一产业,其他,2,0
3864,4311030834,冷水滩区黄阳司镇车站村,车站宋佳益碾米,951,宋佳益,宋佳益,13117460268,冷水滩区黄阳司镇车站村,个体工商户,个体经营,农林牧渔业,第一产业,其他,2,0
3866,4311030834,冷水滩区黄阳司镇车站村,车站宋顺生泥工,953,宋顺生,宋顺生,13574632085,冷水滩区黄阳司镇车站村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3867,4311030834,冷水滩区黄阳司镇车站村,车站宋吉生泥工,954,宋吉生,宋吉生,15074614862,冷水滩区黄阳司镇车站村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3868,4311030834,冷水滩区黄阳司镇车站村,车站魏新生泥工,955,魏新生,魏新生,13874679926,冷水滩区黄阳司镇车站村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3870,4311030834,冷水滩区黄阳司镇车站村,车站宋宽生泥工,957,宋宽生,宋宽生,13787681766,冷水滩区黄阳司镇车站村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3872,4311030834,冷水滩区黄阳司镇车站村,车站魏学明泥工,959,魏学明,魏学明,15575373268,冷水滩区黄阳司镇车站村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3873,4311030834,冷水滩区黄阳司镇车站村,车站宋小林泥工,960,宋小林,宋小林,13973481917,冷水滩区黄阳司镇车站村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3874,4311030834,冷水滩区黄阳司镇车站村,宋清地个体运输,961,宋清地,宋清地,13085440591,冷水滩区黄阳司镇车站村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3875,4311030834,冷水滩区黄阳司镇车站村,宋铁元个体运输,962,宋铁元,宋铁元,13874771308,冷水滩区黄阳司镇车站村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3876,4311030834,冷水滩区黄阳司镇车站村,宋光盛个体运输,963,宋光盛,宋光盛,13874771308,冷水滩区黄阳司镇车站村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3879,4311030834,冷水滩区黄阳司镇车站村,宋光宏个体运输,966,宋光宏,宋光宏,1387477138,冷水滩区黄阳司镇车站村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3880,4311030836,冷水滩区黄阳司镇同乐滩村,张锦华鱼摊,967,张锦华,张锦华,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,批发零售,第三产业,其他,2,0
3882,4311030836,冷水滩区黄阳司镇同乐滩村,唐振林基建队,969,唐振林,唐振林,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3884,4311030836,冷水滩区黄阳司镇同乐滩村,唐文科基建队,971,唐文科,唐文科,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3885,4311030836,冷水滩区黄阳司镇同乐滩村,周小平个体运输,972,周小平,周小平,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3886,4311030836,冷水滩区黄阳司镇同乐滩村,唐建明个体运输,973,唐建明,唐建明,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3888,4311030836,冷水滩区黄阳司镇同乐滩村,魏清国个体运输,975,魏清国,魏清国,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3889,4311030836,冷水滩区黄阳司镇同乐滩村,唐汉元鱼摊,976,唐汉元,唐汉元,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,批发零售,第三产业,其他,2,0
3891,4311030836,冷水滩区黄阳司镇同乐滩村,唐宏辉个体运输,978,唐宏辉,唐宏辉,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3892,4311030836,冷水滩区黄阳司镇同乐滩村,唐玉山个体运输,979,唐玉山,唐玉山,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3894,4311030836,冷水滩区黄阳司镇同乐滩村,唐文多个体运输,981,唐文多,唐文多,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3897,4311030836,冷水滩区黄阳司镇同乐滩村,唐德山个体运输,984,唐德山,唐德山,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3899,4311030836,冷水滩区黄阳司镇同乐滩村,张绵染个体运输,986,张绵染,张绵染,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3901,4311030836,冷水滩区黄阳司镇同乐滩村,唐铁战杂货店,988,唐铁战,唐铁战,13187105099,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,其他,第三产业,其他,2,0
3902,4311030836,冷水滩区黄阳司镇同乐滩村,屈明贤个体运输,989,屈明贤,屈明贤,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3903,4311030836,冷水滩区黄阳司镇同乐滩村,唐得山零售店,990,唐德山,唐德山,13204952148,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,批发零售,第三产业,其他,2,0
3906,4311030836,冷水滩区黄阳司镇同乐滩村,周进芳杂货店,993,周进芳,周进芳,13710181709,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,其他,第三产业,其他,2,0
3907,4311030836,冷水滩区黄阳司镇同乐滩村,唐得生杂货店,994,唐得生,唐得生,15974079667,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,其他,第三产业,其他,2,0
3908,4311030836,冷水滩区黄阳司镇同乐滩村,魏满荀个体运输,995,魏满荀,魏满荀,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3910,4311030836,冷水滩区黄阳司镇同乐滩村,唐建波基建队,997,唐建波,唐建波,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3911,4311030836,冷水滩区黄阳司镇同乐滩村,唐清国个体运输,998,唐清国,唐清国,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3912,4311030836,冷水滩区黄阳司镇同乐滩村,唐宏虎个体运输,999,唐宏虎,唐宏虎,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3913,4311030836,冷水滩区黄阳司镇同乐滩村,唐小生个体运输,1000,唐小生,唐小生,13467491303,冷水滩区黄阳司镇同乐滩村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3922,4311030835,冷水滩区黄阳司镇八亩丘村,魏成亮基建队,1009,魏成亮,魏成亮,13187122606,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3923,4311030835,冷水滩区黄阳司镇八亩丘村,魏建军基建队,1010,魏建军,魏建军,13187122606,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3925,4311030835,冷水滩区黄阳司镇八亩丘村,八亩丘魏小国装修,1014,魏小国,魏小国,13327260806,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,其他,第三产业,其他,2,0
3927,4311030835,冷水滩区黄阳司镇八亩丘村,八亩丘魏仁开碾米,1016,魏仁开,魏仁开,13327260806,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,农林牧渔业,第一产业,其他,2,0
3929,4311030835,冷水滩区黄阳司镇八亩丘村,八亩丘村魏仁斌碾米,1018,魏仁斌,魏仁斌,13187122606,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,农林牧渔业,第一产业,其他,2,0
3930,4311030835,冷水滩区黄阳司镇八亩丘村,八亩丘魏仁旺装修,1019,魏仁旺,魏仁旺,13187122606,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,其他,第三产业,其他,2,0
3931,4311030835,冷水滩区黄阳司镇八亩丘村,魏祚贵碾米,1020,魏祚贵,魏祚贵,13187122606,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,农林牧渔业,第一产业,其他,2,0
3932,4311030835,冷水滩区黄阳司镇八亩丘村,八亩丘魏满生碾米,1021,魏满生,魏满生,13327260806,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,农林牧渔业,第一产业,其他,2,0
3935,4311030835,冷水滩区黄阳司镇八亩丘村,魏忠林碾米,1024,魏忠林,魏忠林,13327260806,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,农林牧渔业,第一产业,其他,2,0
3936,4311030835,冷水滩区黄阳司镇八亩丘村,八亩丘魏学龙泥工,1025,魏学龙,魏学龙,13327260806,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,建筑,第二产业,其他,2,0
3937,4311030835,冷水滩区黄阳司镇八亩丘村,魏仁江碾米,1026,魏仁江,魏仁江,13187122606,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,农林牧渔业,第一产业,其他,2,0
3938,4311030835,冷水滩区黄阳司镇八亩丘村,魏仁军装修,1027,魏仁军,魏仁军,13187122606,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,其他,第三产业,其他,2,0
3942,4311030835,冷水滩区黄阳司镇八亩丘村,魏朝云个体运输,1031,魏朝云,魏朝云,13574660652,冷水滩区黄阳司镇八亩丘村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3945,4311030837,冷水滩区黄阳司镇狮子岭村,钱跃林个体运输,1034,钱跃林,钱跃林,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3947,4311030837,冷水滩区黄阳司镇狮子岭村,钱新春个体运输,1036,钱新春,钱新春,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3949,4311030837,冷水滩区黄阳司镇狮子岭村,于召平个体运输,1038,于召平,于召平,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3950,4311030837,冷水滩区黄阳司镇狮子岭村,张国华个体运输,1039,张国华,张国华,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3956,4311030837,冷水滩区黄阳司镇狮子岭村,张志勇个体运输,1045,张志勇,张志勇,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3957,4311030837,冷水滩区黄阳司镇狮子岭村,张志军个体运输,1046,张志军,张志军,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3962,4311030837,冷水滩区黄阳司镇狮子岭村,张凯个体运输,1051,张凯,张凯,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3963,4311030837,冷水滩区黄阳司镇狮子岭村,张军华个体运输,1052,张军华,张军华,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3964,4311030837,冷水滩区黄阳司镇狮子岭村,张杰林个体运输,1053,张杰林,张杰林,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3966,4311030837,冷水滩区黄阳司镇狮子岭村,唐金元个体运输,1055,唐金元,唐金元,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3968,4311030837,冷水滩区黄阳司镇狮子岭村,张志刚个体运输,1057,张志刚,张志刚,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3969,4311030837,冷水滩区黄阳司镇狮子岭村,唐国华个体运输,1058,唐国华,唐国华,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3972,4311030837,冷水滩区黄阳司镇狮子岭村,唐来贵个体运输,1061,唐来贵,唐来贵,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3975,4311030837,冷水滩区黄阳司镇狮子岭村,刘继海个体运输,1064,刘继海,刘继海,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
3976,4311030837,冷水滩区黄阳司镇狮子岭村,唐三定个体运输,1065,唐三定,唐三定,13974616092,冷水滩区黄阳司镇狮子岭村,个体工商户,个体经营,交通运输仓储邮电通信,第三产业,其他,2,0
